Session_ID,user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
TEST_AUTO_UNKNOWN_55,Thu nhập lãi thuần của Ngân hàng TMCP Quân đội (MB Bank) trong Quý 3 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Thu nhập lãi thuần của Ngân hàng TMCP Quân đội (MB Bank) trong Quý 3 năm 2025 là 12.990.524 triệu đồng.'],Thu nhập lãi thuần của Ngân hàng TMCP Quân đội (MB Bank) trong Quý 3 năm 2025 là 12.990.524 triệu đồng.,12.990.524 triệu đồng,1.0,0.7446367471249292,0.9999999999,1.0,0.9291860974135425
TEST_AUTO_UNKNOWN_56,Lợi nhuận sau thuế của MB Bank trong Quý 3 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế của MB Bank trong Quý 3 năm 2025 là 5.800.441 triệu đồng.'],Lợi nhuận sau thuế của MB Bank trong Quý 3 năm 2025 là 5.800.441 triệu đồng.,5.800.441 triệu đồng,1.0,0.8520650474129882,0.9999999999,1.0,0.9245778254314816
TEST_AUTO_UNKNOWN_57,Tổng tài sản của MB Bank tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của MB Bank tại ngày 30 tháng 09 năm 2025 là 1.328.560.306 triệu đồng.'],Tổng tài sản của MB Bank tại ngày 30 tháng 09 năm 2025 là 1.328.560.306 triệu đồng.,1.328.560.306 triệu đồng,1.0,0.8776420106034372,0.9999999999,1.0,0.9400922955480491
TEST_AUTO_UNKNOWN_58,Tổng nợ phải trả của MB Bank tại thời điểm 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của MB Bank tại thời điểm 30/09/2025 là 1.195.469.561 triệu đồng.'],Tổng nợ phải trả của MB Bank tại thời điểm 30/09/2025 là 1.195.469.561 triệu đồng.,1.195.469.561 triệu đồng,1.0,0.8365041880583298,0.9999999999,1.0,0.9493372952361713
TEST_AUTO_UNKNOWN_59,Lưu chuyển tiền thuần từ hoạt động kinh doanh của MB Bank trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của MB Bank trong 9 tháng đầu năm 2025 là 11.921.585 Triệu đồng.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của MB Bank trong 9 tháng đầu năm 2025 là 11.921.585 triệu đồng.,11.921.585 triệu đồng,1.0,0.8604202010095481,0.9999999999,1.0,0.9282145399129431
TEST_AUTO_UNKNOWN_60,Doanh thu thuần về bán hàng và cung cấp dịch vụ của Masan Group trong Quý 3 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Doanh thu thuần về bán hàng và cung cấp dịch vụ của Masan Group trong Quý 3 năm 2025 là 7.516.547.767.123 VND.'],Doanh thu thuần về bán hàng và cung cấp dịch vụ của Masan Group trong Quý 3 năm 2025 là 7.516.547.767.123 VND.,7.516.547.767.123 VND,1.0,0.8206996711812478,0.9999999999,1.0,0.9525219997530714
TEST_AUTO_UNKNOWN_61,Lợi nhuận kế toán trước thuế của Masan Group trong Quý 3 năm 2025 đạt bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận kế toán trước thuế của Masan Group trong Quý 3 năm 2025 đạt 1.948.255.643.435 VND.'],Lợi nhuận kế toán trước thuế của Masan Group trong Quý 3 năm 2025 đạt 1.948.255.643.435 VND.,1.948.255.643.435 VND,1.0,0.8082352776806482,0.9999999999,1.0,0.9565894710488458
TEST_AUTO_UNKNOWN_62,Tổng tài sản của Masan Group tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của Masan Group tại ngày 30 tháng 09 năm 2025 là 31.885.003.427.281 VND.'],Tổng tài sản của Masan Group tại ngày 30 tháng 09 năm 2025 là 31.885.003.427.281 VND.,31.885.003.427.281 VND,1.0,0.8055261495596339,0.9999999999,1.0,0.9533405401701217
TEST_AUTO_UNKNOWN_63,Tổng nợ phải trả của Masan Group ghi nhận vào ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của Masan Group ghi nhận vào ngày 30 tháng 09 năm 2025 là 15.206.801.334.101 VND.'],Tổng nợ phải trả của Masan Group ghi nhận vào ngày 30 tháng 09 năm 2025 là 15.206.801.334.101 VND.,15.206.801.334.101 VND,1.0,0.8358895960122531,0.9999999999,1.0,0.9533034699628653
TEST_AUTO_UNKNOWN_64,Lưu chuyển tiền thuần từ hoạt động kinh doanh của Masan Group lũy kế 9 tháng năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ các hoạt động kinh doanh của Masan Group lũy kế 9 tháng năm 2025 là 5.994.755.821.181 VND.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của Masan Group lũy kế 9 tháng năm 2025 là 5.994.755.821.181 VND.,395.279.240.331 VND,1.0,0.8288977865458452,0.0,0.0,0.2002179015511278
TEST_AUTO_MWG_70,Doanh thu thuần về bán hàng và cung cấp dịch vụ của Thế Giới Di Động (MWG) trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Doanh thu thuần về bán hàng và cung cấp dịch vụ của Thế Giới Di Động (MWG) trong 9 tháng đầu năm 2025 là 113.607.434.230.825 VND.'],Doanh thu thuần về bán hàng và cung cấp dịch vụ của Thế Giới Di Động (MWG) trong 9 tháng đầu năm 2025 là 113.607.434.230.825 VND.,39.852.507.152.646 VND,1.0,0.752630703642838,0.0,0.0,0.1940972408164064
TEST_AUTO_UNKNOWN_71,Lợi nhuận sau thuế thu nhập doanh nghiệp của Thế Giới Di Động trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế TNDN của Thế Giới Di Động trong 9 tháng đầu năm 2025 là 4.989.028.523.571 VND.'],Lợi nhuận sau thuế TNDN của Thế Giới Di Động trong 9 tháng đầu năm 2025 là 4.989.028.523.571 VND.,1.770.898.917.304 VND,1.0,0.7551728663074267,0.0,0.0,0.19029663241500333
TEST_AUTO_UNKNOWN_72,Tổng tài sản của Thế Giới Di Động tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của Thế Giới Di Động tại ngày 30 tháng 09 năm 2025 là 80.288.497.892.066 VND.'],Tổng tài sản của Thế Giới Di Động tại ngày 30 tháng 09 năm 2025 là 80.288.497.892.066 VND.,80.288.497.892.066 VND,1.0,0.7879953669766989,0.9999999999,1.0,0.9649379713466174
TEST_AUTO_UNKNOWN_73,Tổng nợ phải trả của Thế Giới Di Động tính đến ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của Thế Giới Di Động tính đến ngày 30 tháng 09 năm 2025 là 48.491.298.270.189 VND.'],Tổng nợ phải trả của Thế Giới Di Động tính đến ngày 30 tháng 09 năm 2025 là 48.491.298.270.189 VND.,48.491.298.270.189 VND,1.0,0.7893201791260864,0.9999999999,1.0,0.9649713327345371
TEST_AUTO_UNKNOWN_74,Lưu chuyển tiền thuần từ hoạt động kinh doanh của Thế Giới Di Động trong 9 tháng năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của Thế Giới Di Động trong 9 tháng năm 2025 là 6.708.012.370.123 VND.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của Thế Giới Di Động trong 9 tháng năm 2025 là 6.708.012.370.123 VND.,6.708.012.370.123 VND,1.0,0.7850033097501156,0.9999999999,1.0,0.9532828441675845
TEST_AUTO_UNKNOWN_50,Doanh thu thuần về bán hàng và cung cấp dịch vụ của Tập đoàn Xăng dầu Việt Nam (Petrolimex) trong Quý 3 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Doanh thu thuần về bán hàng và cung cấp dịch vụ của Tập đoàn Xăng dầu Việt Nam trong Quý 3 năm 2025 là 45.879.991.666.145 VND.'],Doanh thu thuần về bán hàng và cung cấp dịch vụ của Tập đoàn Xăng dầu Việt Nam (Petrolimex) trong Quý 3 năm 2025 là 45.879.991.666.145 VND.,45.879.991.666.145 VND,0.0,0.8628744941638935,0.9999999999,1.0,0.9387212273796366
TEST_AUTO_UNKNOWN_51,Lợi nhuận sau thuế thu nhập doanh nghiệp của Petrolimex trong Quý 3 năm 2025 đạt mức nào?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế thu nhập doanh nghiệp của Petrolimex trong Quý 3 năm 2025 đạt mức 527.524.735.210 VND.'],Lợi nhuận sau thuế thu nhập doanh nghiệp của Petrolimex trong Quý 3 năm 2025 đạt 527.524.735.210 VND.,527.524.735.210 VND,1.0,0.8440278953930402,0.9999999999,1.0,0.953538832728478
TEST_AUTO_UNKNOWN_52,Tổng tài sản của Petrolimex tại thời điểm ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của Petrolimex tại thời điểm ngày 30 tháng 09 năm 2025 là 56.278.860.629.059 VND.'],Tổng tài sản của Petrolimex tại thời điểm ngày 30 tháng 09 năm 2025 là 56.278.860.629.059 VND.,56.278.860.629.059 VND,1.0,0.8277955571450089,0.9999999999,1.0,0.9423641221212988
TEST_AUTO_UNKNOWN_53,Tổng nợ phải trả của Petrolimex ghi nhận tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của Petrolimex ghi nhận tại ngày 30 tháng 09 năm 2025 là 33.705.732.847.845 VND.'],Tổng nợ phải trả của Petrolimex ghi nhận tại ngày 30 tháng 09 năm 2025 là 33.705.732.847.845 VND.,33.705.732.847.845 VND,1.0,0.8703788259334625,0.9999999999,1.0,0.9415244787307828
TEST_AUTO_UNKNOWN_54,Lưu chuyển tiền thuần từ hoạt động kinh doanh của Petrolimex trong Quý 3 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của Petrolimex trong Quý 3 năm 2025 là -1.726.396.285.863 VND.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của Petrolimex trong Quý 3 năm 2025 là -1.726.396.285.863 VND.,-1.726.396.285.863 VND,1.0,0.8571491335617027,0.9999999999,1.0,0.9413613906326287
TEST_AUTO_SAB_80,Tổng tài sản của SABECO tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Tổng tài sản của SABECO tại ngày 30 tháng 09 năm 2025 là 31,334,772,127,400 VND.']","Tổng tài sản của SABECO tại ngày 30 tháng 09 năm 2025 là 31,334,772,127,400 VND.",31.334.772.127.400 VND,1.0,0.855973138330879,0.9999999999,1.0,0.9313171943299707
TEST_AUTO_SAB_81,Doanh thu thuần về bán hàng và cung cấp dịch vụ của SABECO trong 9 tháng đầu năm 2025 là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Doanh thu thuần về bán hàng và cung cấp dịch vụ của SABECO trong 9 tháng đầu năm 2025 là 19,051,640,533,815 VNĐ.']","Doanh thu thuần về bán hàng và cung cấp dịch vụ của SABECO trong 9 tháng đầu năm 2025 là 19,051,640,533,815 VNĐ.",19.051.640.533.815 VND,1.0,0.8429516957342037,0.9999999999,1.0,0.9301460624574538
TEST_AUTO_SAB_82,Lợi nhuận sau thuế thu nhập doanh nghiệp của SABECO lũy kế 9 tháng đầu năm 2025 đạt bao nhiêu?,"['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế thu nhập doanh nghiệp của SABECO lũy kế 9 tháng đầu năm 2025 đạt 1,403,724,992,261 VNĐ.']","Lợi nhuận sau thuế thu nhập doanh nghiệp của SABECO lũy kế 9 tháng đầu năm 2025 đạt 1,403,724,992,261 VNĐ.",3.454.036.518.339 VND,1.0,0.8203239261106487,0.0,0.0,0.19064393204712093
TEST_AUTO_SAB_83,Tổng nợ phải trả của SABECO tại thời điểm 30/09/2025 là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của SABECO tại thời điểm 30/09/2025 là 6,832,228,993,871 VNĐ.']","Tổng nợ phải trả của SABECO tại thời điểm 30/09/2025 là 6,832,228,993,871 VNĐ.",6.832.228.993.871 VND,1.0,0.8313731866895536,0.9999999999,1.0,0.9439978111358369
TEST_AUTO_SAB_84,Lưu chuyển tiền thuần từ hoạt động kinh doanh của SABECO trong 9 tháng đầu năm 2025 là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của SABECO trong 9 tháng đầu năm 2025 là 3,351,189,307,091 VND.']","Lưu chuyển tiền thuần từ hoạt động kinh doanh của SABECO trong 9 tháng đầu năm 2025 là 3,351,189,307,091 VND.",3.351.189.307.091 VND,1.0,0.8429967317298611,0.9999999999,1.0,0.9211895054958524
TEST_AUTO_SHB_75,Thu nhập lãi thuần của Ngân hàng SHB trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Thu nhập lãi thuần của Ngân hàng SHB trong 9 tháng đầu năm 2025 là 20.027.554 Triệu đồng.'],Thu nhập lãi thuần của Ngân hàng SHB trong 9 tháng đầu năm 2025 là 20.027.554 Triệu đồng.,20.027.554 triệu đồng,1.0,0.7971328807884152,0.9999999999,1.0,0.9556353728607254
TEST_AUTO_SHB_76,Tổng tài sản của Ngân hàng SHB tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của Ngân hàng SHB tại ngày 30 tháng 09 năm 2025 là 852.622 .538 Triệu đồng.'],Tổng tài sản của Ngân hàng SHB tại ngày 30 tháng 09 năm 2025 là 852.622.538 triệu đồng.,852.622.538 triệu đồng,1.0,0.8116397343316759,0.9999999999,1.0,0.9543928957323342
TEST_AUTO_SHB_77,Lợi nhuận sau thuế của Ngân hàng SHB lũy kế 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế của Ngân hàng SHB lũy kế 9 tháng đầu năm 2025 là 9.749.972 triệu đồng.'],Lợi nhuận sau thuế của Ngân hàng SHB lũy kế 9 tháng đầu năm 2025 là 9.749.972 triệu đồng.,9.749.972 triệu đồng,1.0,0.7913127544733246,0.9999999999,1.0,0.9505356009342949
TEST_AUTO_SHB_78,Tổng nợ phải trả của Ngân hàng SHB tính đến ngày 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng Nợ phải trả của Ngân hàng SHB tính đến ngày 30/09/2025 là 786.861 .281 Triệu đồng.'],Tổng nợ phải trả của Ngân hàng SHB tính đến ngày 30/09/2025 là 786.861.281 triệu đồng.,786.861.281 triệu đồng,1.0,0.7908645868834316,0.9999999999,1.0,0.9648730846097109
TEST_AUTO_SHB_79,Lưu chuyển tiền thuần từ hoạt động kinh doanh của SHB trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của SHB trong 9 tháng đầu năm 2025 là 12.582 .178 Triệu đồng.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của SHB trong 9 tháng đầu năm 2025 là 12.582.178 triệu đồng.,12.582.178 triệu đồng,1.0,0.807631205483183,0.9999999999,1.0,0.9492551228985249
TEST_AUTO_UNKNOWN_85,Tổng tài sản của SeABank tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của SeABank tại ngày 30 tháng 09 năm 2025 là 380.808 .411 Triệu đồng.'],Tổng tài sản của SeABank tại ngày 30 tháng 09 năm 2025 là 380.808.411 Triệu đồng.,N/A,0.0,0.8888932790897531,0.0,,0.14360235342544328
TEST_AUTO_UNKNOWN_86,Thu nhập lãi thuần của SeABank trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Thu nhập lãi thuần của SeABank trong 9 tháng đầu năm 2025 là 7.251.968 Triệu đồng.'],Thu nhập lãi thuần của SeABank trong 9 tháng đầu năm 2025 là 7.251.968 Triệu đồng.,N/A,1.0,0.7893551580879947,0.0,,0.13546569773599848
TEST_AUTO_UNKNOWN_87,Tổng nợ phải trả của SeABank tính đến ngày 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của SeABank tính đến ngày 30/09/2025 là 340.540.436 Triệu đồng.'],Tổng nợ phải trả của SeABank tính đến ngày 30/09/2025 là 340.540.436 Triệu đồng.,N/A,1.0,0.8630633930213204,0.9999999999,0.0,0.1473767967095172
TEST_AUTO_UNKNOWN_88,Lợi nhuận sau thuế của SeABank lũy kế 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế của SeABank lũy kế 9 tháng đầu năm 2025 là 5.405.250 Triệu đồng.'],Lợi nhuận sau thuế của SeABank lũy kế 9 tháng đầu năm 2025 là 5.405.250 Triệu đồng.,N/A,1.0,0.8588127212238046,0.0,,0.13666706069721896
TEST_AUTO_UNKNOWN_89,Lưu chuyển tiền thuần từ hoạt động kinh doanh của SeABank trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của SeABank trong 9 tháng đầu năm 2025 là 17.749.528 Triệu đồng.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của SeABank trong 9 tháng đầu năm 2025 là 17.749.528 Triệu đồng.,N/A,1.0,0.8711319087749784,0.9999999999,,0.13294673331806206
TEST_AUTO_SSI_90,Cộng doanh thu hoạt động của Chứng khoán SSI trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Cộng doanh thu hoạt động của Chứng khoán SSI trong 9 tháng đầu năm 2025 là 9.328.977.087.703 VND.'],Cộng doanh thu hoạt động của Chứng khoán SSI trong 9 tháng đầu năm 2025 là 9.328.977.087.703 VND.,9.328.977.087.703 VND,1.0,0.8169217310273589,0.9999999999,1.0,0.9480433296300576
TEST_AUTO_SSI_91,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của SSI lũy kế 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của SSI lũy kế 9 tháng đầu năm 2025 là 3.287.191.543.805 VND.'],Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của SSI lũy kế 9 tháng đầu năm 2025 là 3.287.191.543.805 VND.,3.287.191.543.805 VND,1.0,0.8131613694624025,0.9999999999,1.0,0.9517821929440617
TEST_AUTO_SSI_92,Tổng cộng tài sản của Chứng khoán SSI tại ngày 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng cộng tài sản của Chứng khoán SSI tại ngày 30/09/2025 là 100.711.847.158.732 VND.'],Tổng cộng tài sản của Chứng khoán SSI tại ngày 30/09/2025 là 100.711.847.158.732 VND.,100.711.847.158.732 VND,1.0,0.8183191068202257,0.9999999999,1.0,0.9527725699363199
TEST_AUTO_SSI_93,Tổng nợ phải trả của Chứng khoán SSI tại thời điểm 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của Chứng khoán SSI tại thời điểm 30/09/2025 là 69.456.381.325.815 VND.'],Tổng nợ phải trả của Chứng khoán SSI tại thời điểm 30/09/2025 là 69.456.381.325.815 VND.,69.456.381.325.815 VND,1.0,0.8098080509689777,0.9999999999,1.0,0.9607159766682581
TEST_AUTO_SSI_94,Lưu chuyển tiền thuần từ hoạt động kinh doanh của SSI trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của SSI trong 9 tháng đầu năm 2025 là (22.812.063.060.929) VND.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của SSI trong 9 tháng đầu năm 2025 là (22.812.063.060.929) VND.,(22.812.063.060.929) VND,1.0,0.8367585126852278,0.9999999999,1.0,0.9350504038022602
TEST_AUTO_UNKNOWN_95,Tổng tài sản Có của Sacombank tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Tổng tài sản Có của Sacombank tại ngày 30 tháng 09 năm 2025 là 848,942,045 triệu đồng.']","Tổng tài sản Có của Sacombank tại ngày 30 tháng 09 năm 2025 là 848,942,045 triệu đồng.",N/A,1.0,0.870106520311238,0.0,,0.13526038423289333
TEST_AUTO_UNKNOWN_6,Tổng tài sản của Sacombank trong báo cáo tài chính tại ngày 30 tháng 09 năm 2025 là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Tổng tài sản của Sacombank trong báo cáo tài chính tại ngày 30 tháng 09 năm 2025 là 848,942,045 triệu đồng.']","Tổng tài sản của Sacombank tại ngày 30 tháng 09 năm 2025 là 848,942,045 triệu đồng.",N/A,1.0,0.866371191312045,0.0,,0.1323329531098582
TEST_AUTO_UNKNOWN_7,Thu nhập lãi thuần của Sacombank lũy kế 9 tháng đầu năm 2025 trong báo cáo tài chính đạt mức nào?,"['[INTERNAL_RAG REPORT]: Thu nhập lãi thuần của Sacombank lũy kế 9 tháng đầu năm 2025 đạt 21,322,616 triệu VND.']","Thu nhập lãi thuần của Sacombank lũy kế 9 tháng đầu năm 2025 đạt 21,322,616 triệu VND.",21.322.616 triệu đồng,1.0,0.8477913473641189,0.9999999999,1.0,0.6846090665665722
TEST_AUTO_UNKNOWN_8,Lợi nhuận sau thuế của Sacombank trong 9 tháng đầu năm 2025 trong báo cáo tài chính là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế của Sacombank trong 9 tháng đầu năm 2025 là 8,691,573 triệu VND.']","Lợi nhuận sau thuế của Sacombank trong 9 tháng đầu năm 2025 là 8,691,573 triệu VND.",8.691.573 triệu đồng,1.0,0.8566315744294823,0.9999999999,1.0,0.9232062888707493
TEST_AUTO_UNKNOWN_9,Tổng nợ phải trả của Sacombank tại thời điểm 30/09/2025 trong báo cáo tài chính là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của Sacombank tại thời điểm 30/09/2025 là 786,237,253 triệu đồng.']","Tổng nợ phải trả của Sacombank tại thời điểm 30/09/2025 là 786,237,253 triệu đồng.",786.237.253 triệu đồng,1.0,0.8392412544823337,0.9999999999,1.0,0.6868049808686092
TEST_AUTO_UNKNOWN_10,Lưu chuyển tiền thuần từ hoạt động kinh doanh của Sacombank trong 9 tháng đầu năm 2025 trong báo cáo tài chính là bao nhiêu?,"['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của Sacombank trong 9 tháng đầu năm 2025 là 34,871,233 triệu VND.']","Lưu chuyển tiền thuần từ hoạt động kinh doanh của Sacombank trong 9 tháng đầu năm 2025 là 34,871,233 triệu VND.",34.871.233 triệu đồng,1.0,0.8079731156508089,0.9999999999,1.0,0.9224905883992431
TEST_AUTO_TCB_16,Thu nhập lãi thuần của Techcombank (TCB) lũy kế 9 tháng năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Thu nhập lãi thuần của Techcombank (TCB) lũy kế 9 tháng năm 2025 là 27.367.112 triệu đồng.'],Thu nhập lãi thuần của Techcombank (TCB) lũy kế 9 tháng năm 2025 là 27.367.112 triệu đồng.,21.916.791 triệu VND,1.0,0.8311911500706736,0.0,0.0,0.1777418472472739
TEST_AUTO_TCB_17,Lợi nhuận sau thuế của Techcombank (TCB) lũy kế 9 tháng năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế của Techcombank (TCB) lũy kế 9 tháng năm 2025 là 18.974.646 triệu đồng.'],Lợi nhuận sau thuế của Techcombank (TCB) lũy kế 9 tháng năm 2025 là 18.974.646 triệu đồng.,4.836.935 triệu VND,1.0,0.8671402285242736,0.0,0.0,0.17777771011677282
TEST_AUTO_TCB_18,Tổng tài sản của Techcombank (TCB) tính đến ngày 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của Techcombank (TCB) tính đến ngày 30/09/2025 là 1.129.570.458 triệu đồng.'],Tổng tài sản của Techcombank (TCB) tính đến ngày 30/09/2025 là 1.129.570.458 triệu đồng.,1.129.570.458 triệu VND,1.0,0.8290669080390889,0.9999999999,1.0,0.9316944483695289
TEST_AUTO_TCB_19,Tổng nợ phải trả của Techcombank (TCB) tính đến ngày 30/09/2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của Techcombank (TCB) tính đến ngày 30/09/2025 là 950.139.865 triệu đồng.'],Tổng nợ phải trả của Techcombank (TCB) tính đến ngày 30/09/2025 là 950.139.865 triệu đồng.,950.139.865 triệu VND,1.0,0.8678128871205808,0.9999999999,1.0,0.9481403133315798
TEST_AUTO_TCB_20,Lưu chuyển tiền thuần từ hoạt động kinh doanh của Techcombank (TCB) trong 9 tháng đầu năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Lưu chuyển tiền thuần từ hoạt động kinh doanh của Techcombank (TCB) trong 9 tháng đầu năm 2025 là 846.527 triệu đồng.'],Lưu chuyển tiền thuần từ hoạt động kinh doanh của Techcombank (TCB) trong 9 tháng đầu năm 2025 là 846.527 triệu đồng.,(1.958.525) triệu VND,1.0,0.8291036402977023,0.0,0.0,0.17256690195448882
TEST_AUTO_TPB_56,Thu nhập lãi thuần của TPBank trong Quý 3 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Thu nhập lãi thuần của TPBank trong Quý 3 năm 2025 là 3.237.619 Triệu VND.'],Thu nhập lãi thuần của TPBank trong Quý 3 năm 2025 là 3.237.619 Triệu VND.,3.237.619 triệu VND,1.0,0.8563995535104004,0.9999999999,1.0,0.9421697347559408
TEST_AUTO_TPB_57,Lợi nhuận sau thuế của TPBank trong Quý 3 năm 2025 đạt mức nào?,['[INTERNAL_RAG REPORT]: Lợi nhuận sau thuế của TPBank trong Quý 3 năm 2025 đạt mức 1.520.640 Triệu VND.'],Lợi nhuận sau thuế của TPBank trong Quý 3 năm 2025 đạt 1.520.640 Triệu VND.,1.520.640 triệu VND,1.0,0.8388682888969693,0.9999999999,1.0,0.9634346945529041
TEST_AUTO_TPB_58,Tổng tài sản của TPBank tại ngày 30 tháng 9 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng tài sản của TPBank tại ngày 30 tháng 9 năm 2025 là 451.893 .195 Triệu VND.'],Tổng tài sản của TPBank tại ngày 30 tháng 9 năm 2025 là 451.893.195 Triệu VND.,451.893.195 triệu VND,1.0,0.8827123147138473,0.9999999999,1.0,0.9453481175985445
TEST_AUTO_TPB_59,Tổng nợ phải trả của TPBank tính đến ngày 30 tháng 9 năm 2025 là bao nhiêu?,['[INTERNAL_RAG REPORT]: Tổng nợ phải trả của TPBank tính đến ngày 30 tháng 9 năm 2025 là 411.899.955 Triệu VND.'],Tổng nợ phải trả của TPBank tính đến ngày 30 tháng 9 năm 2025 là 411.899.955 Triệu VND.,411.899.955 triệu VND,1.0,0.8688322740479076,0.9999999999,1.0,0.9512973316578957
